0,6,0,23,0,0,13,2,0,3,6,4,0,3,0,43,4,0,29,1,1,0,0,0,1,33,0,0,0,2,2,35,40,3,35,0,0,0,0,27,34,1,0,0,27,0,31,2,0,33,1,29,0,2,0,2,1,45,32,0,0,0,0,1,1,0,35,3,30,0,0,41,1,1,1,5,1,3,0,31,6,1,43,1,42,2,2,0,0,0,38,0,0,0,34,1,31,21,0,0,3,0,2,38,0,32,42,36,1,1,1,22,0,28,0,1,26,0,0,27,3,32,43,33,0,1,3,34,0,12,34,0,5,0,0,21,25,28,39,0,2,41,3,0,2,0,3,38,5,3,33,0,27,2,0,0,0,0,2,21,0,41,0,30,28,0,37,37,0,0,2,0,0,2,1,0,1,35,32,38,0,2,0,2,0,0,10,30,27,2,0,3,3,37,0,0,0,0
0,6,0,23,0,0,13,2,0,3,6,4,0,3,0,43,4,0,29,1,1,0,0,0,1,33,0,0,0,2,2,35,40,3,35,0,0,0,0,27,34,1,0,0,27,0,31,2,0,33,1,29,0,2,0,2,1,45,32,0,0,0,0,1,1,0,35,2,30,0,0,41,1,1,1,5,1,3,0,31,6,1,43,1,42,2,2,0,0,0,38,0,0,0,1,1,31,21,0,0,3,0,2,38,0,32,42,36,1,1,1,22,0,28,0,1,26,0,0,27,3,32,43,32,0,1,3,34,0,12,34,0,5,0,0,21,25,28,39,0,2,41,3,0,2,0,3,38,5,3,33,0,27,2,0,0,0,0,2,21,0,41,0,30,28,0,37,0,0,0,2,0,0,2,1,0,1,35,32,38,0,2,0,2,0,0,10,30,27,2,0,3,3,37,0,0,0,0
0,6,0,23,0,0,13,2,0,3,6,3,0,1,0,43,4,0,2,1,1,0,0,0,1,0,0,0,0,2,2,33,40,3,1,0,0,0,0,27,34,0,0,0,27,0,31,2,0,0,1,29,0,2,0,2,1,3,32,0,0,0,0,0,1,0,35,2,29,0,0,41,1,0,1,5,1,3,0,31,4,1,43,1,42,2,2,0,0,0,36,0,0,0,1,1,31,21,0,0,3,0,2,36,0,11,31,36,1,1,1,22,0,28,0,1,0,0,0,25,3,32,43,32,0,1,3,16,0,11,28,0,5,0,0,0,25,28,39,0,2,39,1,0,2,0,3,1,5,3,33,0,27,2,0,0,0,0,2,20,0,39,0,30,1,0,37,0,0,0,2,0,0,2,0,0,1,0,32,0,0,2,0,2,0,0,6,1,1,2,0,3,3,34,0,0,0,0
0,6,0,6,0,0,13,2,0,3,6,3,0,1,0,43,4,0,2,1,1,0,0,0,1,0,0,0,0,2,2,33,40,3,1,0,0,0,0,27,34,0,0,0,27,0,26,2,0,0,1,29,0,2,0,2,1,3,32,0,0,0,0,0,1,0,35,2,29,0,0,9,1,0,1,5,1,3,0,31,4,1,43,1,42,2,2,0,0,0,34,0,0,0,0,1,31,21,0,0,3,0,2,36,0,11,22,36,1,1,1,22,0,28,0,1,0,0,0,25,3,32,43,32,0,1,3,16,0,11,28,0,5,0,0,0,25,28,39,0,0,39,1,0,2,0,3,1,5,3,19,0,25,2,0,0,0,0,2,20,0,10,0,30,1,0,37,0,0,0,2,0,0,2,0,0,1,0,28,0,0,2,0,2,0,0,6,1,1,0,0,3,3,33,0,0,0,0
0,6,0,5,0,0,10,2,0,3,6,3,0,1,0,43,4,0,2,1,0,0,0,0,0,0,0,0,0,2,2,33,40,3,1,0,0,0,0,3,34,0,0,0,27,0,22,0,0,0,1,5,0,2,0,0,1,3,32,0,0,0,0,0,0,0,2,2,29,0,0,0,1,0,1,0,1,3,0,31,4,1,43,1,41,2,2,0,0,0,34,0,0,0,0,1,31,8,0,0,3,0,2,36,0,11,22,36,1,0,1,4,0,2,0,1,0,0,0,0,3,32,43,1,0,1,3,16,0,11,28,0,5,0,0,0,25,28,39,0,0,39,1,0,2,0,0,1,5,3,19,0,25,2,0,0,0,0,2,2,0,10,0,30,1,0,37,0,0,0,2,0,0,2,0,0,1,0,28,0,0,2,0,2,0,0,0,1,1,0,0,3,3,33,0,0,0,0
0,6,0,5,0,0,0,2,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,40,3,1,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,32,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,3,0,0,2,1,43,1,41,2,2,0,0,0,34,0,0,0,0,1,0,8,0,0,3,0,2,1,0,11,0,36,1,0,1,4,0,0,0,1,0,0,0,0,3,32,1,0,0,1,3,1,0,0,1,0,5,0,0,0,25,28,39,0,0,39,1,0,2,0,0,1,0,3,0,0,25,2,0,0,0,0,2,2,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0
0,6,0,5,0,0,0,2,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,40,3,1,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,43,1,8,2,2,0,0,0,30,0,0,0,0,1,0,8,0,0,2,0,2,1,0,11,0,34,1,0,1,4,0,0,0,1,0,0,0,0,3,32,1,0,0,1,1,1,0,0,1,0,5,0,0,0,25,28,39,0,0,37,1,0,2,0,0,1,0,3,0,0,25,2,0,0,0,0,2,1,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,5,0,0,0,2,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,40,3,1,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,43,1,8,2,2,0,0,0,30,0,0,0,0,1,0,8,0,0,2,0,2,1,0,11,0,34,1,0,1,4,0,0,0,1,0,0,0,0,3,32,1,0,0,1,1,1,0,0,1,0,5,0,0,0,25,28,39,0,0,37,1,0,2,0,0,1,0,3,0,0,25,2,0,0,0,0,2,1,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,6,0,5,0,0,0,1,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,39,3,1,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,28,1,8,2,2,0,0,0,30,0,0,0,0,1,0,8,0,0,2,0,2,1,0,11,0,34,1,0,1,4,0,0,0,1,0,0,0,0,3,32,1,0,0,1,1,1,0,0,1,0,5,0,0,0,25,28,38,0,0,37,1,0,2,0,0,0,0,3,0,0,25,2,0,0,0,0,2,0,0,10,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,6,0,4,0,0,0,1,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,11,3,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,28,1,0,2,2,0,0,0,7,0,0,0,0,1,0,8,0,0,2,0,2,1,0,11,0,28,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,5,0,0,0,21,28,2,0,0,35,1,0,2,0,0,0,0,3,0,0,16,2,0,0,0,0,2,0,0,9,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,6,0,4,0,0,0,1,0,3,6,3,0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,11,3,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,1,0,0,2,0,0,1,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,22,1,0,2,2,0,0,0,7,0,0,0,0,1,0,8,0,0,2,0,2,1,0,11,0,15,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,5,0,0,0,18,28,2,0,0,35,1,0,2,0,0,0,0,3,0,0,16,2,0,0,0,0,2,0,0,9,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,4,0,0,0,0,0,1,0,3,6,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,2,0,0,1,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,19,1,0,2,2,0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,2,1,0,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,2,1,0,0,0,31,1,0,1,0,0,0,0,0,0,0,13,2,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,4,0,0,0,0,0,1,0,3,6,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,2,0,0,1,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,2,2,0,0,0,0,0,0,0,0,1,0,7,0,0,2,0,2,1,0,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
